CustomerID,Age,Gender,Annual_Income,Spending_Score,Location,Loyalty_Status,Preferred_Shopping_Channel
35135,60,Female,68074,93,CityB,0,In-store
35136,42,Other,93543,62,CityB,1,In-store
35137,58,Male,77093,64,CityD,1,Online
35138,69,Other,48813,49,CityB,0,In-store
35139,29,Female,26037,19,CityA,0,Online
35140,22,Other,109327,99,CityD,0,Online
35141,50,Other,43744,91,CityE,1,Online
35142,63,Male,28053,47,CityD,0,Online
35143,42,Male,67208,5,CityB,1,Online
35144,42,Other,84335,35,CityB,0,Online
35145,52,Other,105393,8,CityD,0,In-store
35146,32,Female,114229,91,CityD,0,Online
35147,59,Female,97948,88,CityA,1,In-store
35148,43,Female,90496,65,CityB,1,In-store
35149,27,Male,47375,25,CityD,0,In-store
35150,41,Female,73329,54,CityC,1,Online
35151,52,Male,96439,25,CityA,0,Online
35152,46,Female,66383,83,CityD,0,In-store
35153,55,Female,59802,37,CityB,0,In-store
35154,22,Female,84039,99,CityA,1,Online
35155,41,Other,48334,44,CityC,1,In-store
35156,36,Other,116736,50,CityD,1,In-store
35157,63,Female,107685,56,CityC,1,Online
35158,66,Other,30875,55,CityD,1,Online
35159,61,Male,81559,68,CityD,0,Online
35160,26,Male,35632,75,CityC,0,Online
35161,43,Other,86337,98,CityC,1,In-store
35162,42,Female,118670,87,CityB,0,In-store
35163,52,Other,32212,56,CityD,1,In-store
35164,67,Other,78963,69,CityD,0,In-store
35165,53,Male,93495,4,CityC,0,In-store
35166,31,Female,50090,1,CityC,0,In-store
35167,23,Male,73418,32,CityD,0,In-store
35168,49,Other,69301,65,CityE,1,In-store
35169,43,Other,49232,53,CityE,0,In-store
35170,32,Female,86138,3,CityB,0,Online
35171,66,Female,62467,61,CityE,0,Online
35172,48,Male,32087,94,CityD,0,In-store
35173,54,Female,32554,2,CityE,1,In-store
35174,55,Female,68990,99,CityC,1,Online
35175,54,Other,117087,30,CityC,0,Online
35176,36,Other,44017,18,CityC,1,In-store
35177,31,Other,118790,99,CityA,0,Online
35178,53,Female,118636,71,CityD,1,Online
35179,54,Female,70877,22,CityE,1,In-store
35180,28,Other,90877,9,CityE,1,In-store
35181,44,Female,71793,7,CityE,1,In-store
35182,19,Other,119293,27,CityB,1,In-store
35183,39,Female,116292,7,CityC,1,In-store
35184,19,Other,34845,62,CityE,1,Online
35185,37,Male,86306,79,CityE,1,In-store
35186,61,Female,40672,6,CityE,0,Online
35187,65,Male,84098,94,CityA,0,In-store
35188,34,Other,116135,45,CityA,1,In-store
35189,21,Male,50343,85,CityE,1,In-store
35190,31,Female,98115,32,CityE,0,In-store
35191,24,Male,21290,94,CityC,1,In-store
35192,32,Other,44713,80,CityA,0,In-store
35193,47,Male,27952,12,CityD,1,In-store
35194,33,Other,74563,54,CityA,1,Online
35195,57,Other,116040,72,CityE,0,In-store
35196,19,Male,43581,25,CityB,0,In-store
35197,36,Other,39709,72,CityA,0,In-store
35198,18,Other,49772,79,CityD,0,Online
35199,48,Female,25705,97,CityE,1,In-store
35200,21,Other,96716,43,CityA,0,In-store
35201,44,Male,33058,50,CityA,1,In-store
35202,42,Other,91775,36,CityC,1,In-store
35203,39,Female,70577,100,CityE,1,In-store
35204,60,Other,21379,45,CityA,0,In-store
35205,27,Other,50943,50,CityC,1,In-store
35206,67,Other,82371,40,CityD,0,In-store
35207,50,Other,107171,95,CityA,1,Online
35208,66,Female,110436,67,CityB,1,Online
35209,65,Other,89343,90,CityD,0,Online
35210,61,Other,73190,51,CityD,0,In-store
35211,47,Other,100647,27,CityD,0,Online
35212,47,Male,95330,69,CityA,0,Online
35213,33,Other,25946,94,CityA,1,In-store
35214,26,Female,81747,31,CityD,1,In-store
35215,34,Other,52931,20,CityB,1,Online
35216,52,Female,115201,54,CityE,1,In-store
35217,67,Male,70917,96,CityD,1,In-store
35218,64,Female,106073,71,CityD,1,In-store
35219,32,Other,81172,99,CityD,0,In-store
35220,65,Female,109687,30,CityD,1,Online
35221,45,Male,44820,82,CityD,0,In-store
35222,37,Other,100659,23,CityC,1,Online
35223,50,Male,33606,18,CityB,1,In-store
35224,50,Other,110926,15,CityD,1,In-store
35225,53,Male,91744,83,CityB,0,In-store
35226,30,Other,112429,45,CityC,1,Online
35227,21,Male,50658,34,CityB,1,Online
35228,40,Male,99311,8,CityA,1,Online
35229,25,Female,52443,42,CityB,1,In-store
35230,30,Female,69975,89,CityE,1,In-store
35231,41,Other,58832,28,CityE,1,Online
35232,57,Other,39934,11,CityE,0,In-store
35233,63,Male,40879,4,CityD,0,In-store
35234,47,Female,95841,76,CityB,1,In-store
35235,47,Other,66996,3,CityA,1,In-store
35236,42,Female,112897,11,CityD,0,Online
35237,50,Other,66383,3,CityA,0,In-store
35238,26,Female,86057,24,CityA,1,Online
35239,43,Other,53736,18,CityE,1,In-store
35240,41,Female,85022,66,CityC,1,In-store
35241,50,Male,24173,45,CityD,1,Online
35242,56,Other,89881,29,CityE,0,In-store
35243,42,Female,82748,43,CityE,1,In-store
35244,69,Male,106719,30,CityA,1,Online
35245,62,Other,109941,63,CityE,0,In-store
35246,32,Female,43793,33,CityD,1,In-store
35247,58,Other,93943,86,CityC,0,Online
35248,65,Other,114907,75,CityD,0,In-store
35249,66,Male,101317,14,CityC,0,In-store
35250,58,Other,106152,31,CityB,0,In-store
35251,23,Female,65820,92,CityD,1,Online
35252,37,Other,100817,41,CityD,1,In-store
35253,61,Other,68692,47,CityC,0,In-store
35254,33,Male,96772,70,CityD,0,Online
35255,38,Male,67219,85,CityB,1,In-store
35256,32,Female,92952,27,CityC,0,In-store
35257,56,Male,32589,72,CityC,1,Online
35258,59,Male,73642,76,CityA,1,In-store
35259,21,Female,37285,99,CityC,0,Online
35260,41,Other,55733,63,CityA,1,In-store
35261,20,Other,42553,64,CityB,0,Online
35262,67,Other,94574,84,CityE,1,Online
35263,18,Female,33607,41,CityC,0,In-store
35264,47,Female,110446,56,CityD,1,In-store
35265,30,Female,109259,46,CityD,1,In-store
35266,35,Male,67856,31,CityE,0,In-store
35267,57,Female,39465,93,CityD,0,Online
35268,28,Male,39888,87,CityC,0,Online
35269,59,Other,91141,5,CityD,0,In-store
35270,46,Male,67321,21,CityD,1,Online
35271,21,Male,67156,39,CityD,1,Online
35272,42,Male,59888,51,CityA,1,Online
35273,53,Female,36874,19,CityB,0,In-store
35274,53,Female,25697,14,CityA,0,Online
35275,61,Other,96019,47,CityD,1,Online
35276,57,Male,28144,63,CityD,0,Online
35277,45,Male,29960,96,CityB,1,Online
35278,62,Male,21550,51,CityD,1,In-store
35279,25,Male,27220,46,CityD,1,Online
35280,38,Female,78137,83,CityD,1,Online
35281,52,Male,37320,35,CityC,0,In-store
35282,61,Female,74653,77,CityD,1,In-store
35283,35,Other,34743,28,CityC,1,Online
35284,64,Other,119238,47,CityA,1,Online
35285,42,Female,24799,43,CityB,0,In-store
35286,63,Female,51538,88,CityD,1,Online
35287,58,Male,89658,36,CityC,0,In-store
35288,22,Male,59283,36,CityD,1,Online
35289,64,Male,70469,70,CityE,0,Online
35290,25,Male,95847,51,CityC,0,In-store
35291,40,Other,46571,45,CityA,1,In-store
35292,20,Male,81148,48,CityD,1,In-store
35293,61,Male,52850,75,CityB,0,In-store
35294,54,Female,37255,63,CityA,1,In-store
35295,48,Other,25060,81,CityC,0,In-store
35296,46,Female,60803,30,CityE,0,In-store
35297,58,Male,96757,91,CityD,0,In-store
35298,37,Other,23897,79,CityC,1,Online
35299,20,Male,69760,41,CityE,0,Online
35300,40,Male,33728,86,CityE,1,Online
35301,57,Other,119016,39,CityE,1,In-store
35302,38,Female,26429,61,CityD,1,In-store
35303,30,Female,55003,58,CityC,1,Online
35304,25,Male,65769,38,CityE,1,In-store
35305,22,Female,111195,72,CityD,1,Online
35306,42,Other,32952,10,CityA,1,In-store
35307,56,Female,116724,90,CityB,0,Online
35308,54,Other,63617,66,CityA,0,Online
35309,58,Other,47282,16,CityB,0,Online
35310,22,Other,116585,68,CityB,0,Online
35311,25,Male,77581,26,CityE,0,Online
35312,61,Other,54004,71,CityB,0,In-store
35313,21,Other,30270,98,CityC,1,Online
35314,58,Female,44922,3,CityA,0,In-store
35315,39,Male,57748,1,CityA,0,In-store
35316,31,Female,42805,7,CityC,1,Online
35317,36,Other,92124,55,CityB,0,Online
35318,30,Male,77915,79,CityA,1,In-store
35319,52,Female,46180,76,CityC,0,In-store
35320,21,Female,58674,21,CityC,0,Online
35321,50,Male,118426,23,CityE,0,In-store
35322,39,Male,77108,42,CityA,0,Online
35323,18,Other,79456,54,CityD,0,Online
35324,28,Female,58734,82,CityA,0,Online
35325,33,Female,81556,92,CityA,0,Online
35326,21,Female,52394,36,CityD,0,Online
35327,46,Male,55158,12,CityA,0,In-store
35328,56,Other,75085,3,CityE,0,In-store
35329,61,Other,35539,91,CityC,1,Online
35330,55,Female,47878,34,CityA,1,Online
35331,41,Female,105594,15,CityA,0,In-store
35332,69,Other,113904,17,CityD,0,In-store
35333,26,Male,70835,73,CityB,1,Online
35334,25,Other,77570,58,CityA,1,In-store
35335,31,Male,93198,30,CityE,0,In-store
35336,32,Male,31983,31,CityC,0,Online
35337,39,Male,68844,46,CityB,1,In-store
35338,54,Female,73324,2,CityB,0,Online
35339,32,Other,73970,87,CityE,1,Online
35340,23,Male,63366,47,CityE,1,Online
35341,18,Other,68955,10,CityC,0,In-store
35342,37,Male,54990,25,CityD,0,Online
35343,58,Female,29775,59,CityC,1,In-store
35344,53,Other,105790,84,CityC,1,In-store
35345,19,Male,20810,44,CityD,1,In-store
35346,23,Male,84190,79,CityA,0,Online
35347,19,Male,22756,86,CityA,0,In-store
35348,20,Male,113119,60,CityB,1,In-store
35349,24,Male,99706,40,CityD,0,In-store
35350,37,Female,49224,42,CityA,1,In-store
35351,66,Other,47401,95,CityA,0,In-store
35352,58,Female,52105,82,CityB,1,In-store
35353,58,Female,77638,8,CityE,0,Online
35354,68,Other,118729,85,CityC,0,In-store
35355,22,Female,75321,96,CityD,0,In-store
35356,42,Male,70313,42,CityC,0,In-store
35357,55,Other,66445,56,CityA,1,In-store
35358,35,Other,36327,5,CityC,1,Online
35359,18,Female,84768,68,CityA,1,In-store
35360,42,Other,30226,38,CityC,0,Online
35361,34,Other,117597,43,CityA,0,Online
35362,63,Female,98560,87,CityD,0,Online
35363,32,Other,71653,36,CityA,0,In-store
35364,22,Male,41200,25,CityB,1,In-store
35365,34,Female,27904,95,CityA,0,Online
35366,38,Male,105070,53,CityD,0,Online
35367,40,Female,58111,96,CityE,0,Online
35368,60,Other,83045,46,CityE,1,Online
35369,27,Male,25904,13,CityC,0,Online
35370,34,Male,92603,46,CityD,0,Online
35371,18,Female,111558,37,CityD,1,In-store
35372,54,Female,91520,98,CityD,1,In-store
35373,65,Male,34361,87,CityE,1,Online
35374,24,Male,92340,65,CityA,1,Online
35375,29,Male,72567,78,CityA,1,In-store
35376,57,Other,117245,69,CityB,0,Online
35377,67,Male,21899,1,CityC,1,Online
35378,18,Other,62286,92,CityD,1,Online
35379,37,Female,100666,43,CityD,0,In-store
35380,61,Female,118179,65,CityA,0,In-store
35381,48,Male,70038,1,CityE,1,In-store
35382,21,Male,111381,18,CityD,1,Online
35383,43,Male,116939,58,CityC,0,In-store
35384,29,Male,59266,8,CityE,0,Online
35385,39,Female,73177,45,CityD,1,Online
35386,18,Other,48941,84,CityA,0,In-store
35387,18,Female,113098,60,CityD,0,In-store
35388,20,Male,89979,36,CityC,1,In-store
35389,29,Female,38263,33,CityA,0,In-store
35390,38,Female,59807,25,CityD,0,Online
35391,30,Male,108317,61,CityD,1,In-store
35392,30,Male,64870,82,CityB,1,Online
35393,58,Other,56006,8,CityE,0,In-store
35394,35,Male,92671,53,CityB,0,In-store
35395,50,Female,117130,90,CityD,0,In-store
35396,23,Other,115689,77,CityB,0,In-store
35397,42,Other,34382,47,CityC,0,Online
35398,40,Male,47340,64,CityB,1,Online
35399,41,Male,24053,71,CityC,0,In-store
35400,54,Other,44806,8,CityE,1,Online
35401,43,Male,55178,33,CityE,1,In-store
35402,21,Male,20097,98,CityA,1,In-store
35403,55,Male,30789,15,CityD,1,Online
35404,52,Other,89243,37,CityC,0,Online
35405,66,Male,114310,17,CityA,0,Online
35406,28,Male,57655,60,CityD,0,Online
35407,53,Male,96131,9,CityA,1,Online
35408,42,Other,48646,2,CityB,0,In-store
35409,37,Female,55714,18,CityB,0,Online
35410,18,Other,64461,34,CityE,1,Online
35411,47,Other,97982,59,CityC,0,In-store
35412,21,Male,64589,12,CityE,1,Online
35413,40,Other,20199,92,CityA,0,Online
35414,52,Male,65731,90,CityE,1,Online
35415,59,Male,70765,96,CityB,0,Online
35416,39,Female,107463,65,CityB,1,Online
35417,48,Male,93897,60,CityE,0,Online
35418,18,Other,49919,42,CityC,1,Online
35419,21,Male,77589,4,CityE,1,In-store
35420,36,Other,109987,69,CityE,1,In-store
35421,47,Other,86676,50,CityE,0,Online
35422,18,Other,43742,72,CityB,0,Online
35423,65,Male,70535,77,CityE,0,Online
35424,36,Female,27406,8,CityD,0,Online
35425,69,Female,20530,79,CityD,0,In-store
35426,38,Other,88947,88,CityB,0,Online
35427,39,Male,50264,22,CityB,0,Online
35428,67,Male,114348,57,CityE,0,In-store
35429,19,Other,79174,56,CityB,0,In-store
35430,23,Female,89773,69,CityE,0,Online
35431,38,Other,41298,72,CityD,1,In-store
35432,50,Male,110947,27,CityB,1,In-store
35433,36,Male,30937,74,CityB,0,In-store
35434,44,Male,27655,9,CityD,1,In-store
35435,54,Other,60025,69,CityD,1,Online
35436,46,Male,75724,61,CityB,0,Online
35437,45,Female,48368,66,CityE,0,Online
35438,51,Male,38019,10,CityB,1,In-store
35439,18,Other,115048,12,CityC,0,In-store
35440,65,Other,38791,67,CityB,0,Online
35441,42,Other,66738,68,CityE,1,Online
35442,38,Female,57127,49,CityD,1,In-store
35443,51,Female,77141,17,CityB,0,In-store
35444,43,Other,50143,89,CityA,0,In-store
35445,53,Male,78889,48,CityD,1,In-store
35446,52,Other,27583,91,CityB,1,In-store
35447,40,Female,76045,56,CityA,1,In-store
35448,34,Other,45128,30,CityC,0,Online
35449,64,Female,73822,41,CityB,0,In-store
35450,59,Other,76715,90,CityD,1,Online
35451,29,Other,92985,65,CityB,1,Online
35452,61,Female,49874,2,CityA,1,Online
35453,37,Male,103359,49,CityE,1,Online
35454,56,Female,103283,40,CityD,1,In-store
35455,44,Male,62714,1,CityA,0,In-store
35456,59,Other,72675,39,CityE,1,Online
35457,54,Female,62532,25,CityE,0,In-store
35458,37,Other,32637,84,CityE,1,Online
35459,69,Other,86761,9,CityA,0,In-store
35460,28,Female,38311,27,CityC,1,In-store
35461,45,Other,103337,22,CityD,0,Online
35462,19,Other,35537,10,CityE,1,Online
35463,41,Male,37824,25,CityA,1,In-store
35464,33,Male,68727,5,CityE,0,In-store
35465,29,Other,58789,83,CityA,0,In-store
35466,33,Male,113959,12,CityD,0,Online
35467,53,Male,89672,47,CityB,1,In-store
35468,19,Other,76212,87,CityC,1,In-store
35469,42,Female,118534,60,CityA,1,Online
35470,46,Female,94480,14,CityE,1,Online
35471,45,Other,33849,42,CityA,1,In-store
35472,27,Female,80999,57,CityB,0,In-store
35473,62,Other,118767,92,CityB,0,In-store
35474,40,Male,33959,93,CityC,0,Online
35475,49,Female,56033,13,CityB,1,In-store
35476,48,Male,115937,16,CityE,0,Online
35477,36,Male,35755,93,CityD,1,In-store
35478,32,Other,105413,67,CityA,1,Online
35479,50,Female,105104,83,CityE,1,Online
35480,34,Other,77588,65,CityC,0,Online
35481,69,Other,98935,9,CityE,0,Online
35482,53,Female,106279,85,CityC,1,In-store
35483,37,Male,117816,51,CityC,0,In-store
35484,26,Other,35783,84,CityB,1,Online
35485,55,Male,91913,7,CityB,1,In-store
35486,20,Male,44506,70,CityB,0,In-store
35487,19,Other,91939,9,CityE,0,Online
35488,35,Other,60163,64,CityB,1,Online
35489,40,Female,40949,79,CityA,1,In-store
35490,36,Male,23806,73,CityC,1,In-store
35491,24,Male,26185,13,CityC,0,Online
35492,52,Other,118669,60,CityB,0,In-store
35493,67,Male,27197,100,CityA,1,In-store
35494,37,Female,107420,85,CityA,0,Online
35495,37,Male,80881,89,CityA,1,In-store
35496,36,Male,112894,53,CityE,1,In-store
35497,58,Female,82888,58,CityB,1,Online
35498,33,Male,79156,38,CityC,1,Online
35499,55,Male,112363,21,CityC,1,In-store
35500,38,Female,84137,6,CityA,0,In-store
35501,46,Other,28967,95,CityE,1,In-store
35502,61,Other,63856,62,CityC,1,Online
35503,55,Other,31374,88,CityB,1,Online
35504,62,Other,27402,76,CityB,1,Online
35505,41,Other,82109,67,CityA,0,Online
35506,54,Male,64148,60,CityD,1,Online
35507,46,Male,96223,50,CityB,0,Online
35508,48,Female,101789,51,CityC,1,In-store
35509,62,Male,77474,39,CityE,1,In-store
35510,69,Male,111962,99,CityA,1,Online
35511,56,Female,70701,61,CityE,1,Online
35512,29,Female,79023,69,CityE,1,Online
35513,47,Male,30193,5,CityA,0,Online
35514,21,Female,56484,66,CityB,0,Online
35515,47,Other,57434,47,CityE,0,In-store
35516,22,Female,100587,6,CityA,1,Online
35517,33,Male,61061,13,CityC,1,In-store
35518,44,Other,55083,100,CityC,1,Online
35519,21,Other,93059,96,CityD,1,Online
35520,25,Male,108398,23,CityD,1,In-store
35521,65,Other,78616,53,CityC,0,In-store
35522,25,Female,33989,9,CityA,1,Online
35523,34,Female,56455,23,CityB,0,Online
35524,63,Male,48162,85,CityE,0,In-store
35525,61,Other,81674,89,CityA,1,In-store
35526,20,Male,34429,34,CityE,1,In-store
35527,44,Female,106131,73,CityB,1,In-store
35528,69,Male,56708,83,CityE,1,In-store
35529,51,Male,112860,27,CityA,0,In-store
35530,62,Other,24172,6,CityD,1,Online
35531,38,Male,62282,5,CityB,1,In-store
35532,60,Female,70115,70,CityE,0,In-store
35533,41,Female,49845,5,CityB,0,Online
35534,61,Other,79306,69,CityB,0,Online
35535,67,Other,65121,28,CityC,0,Online
35536,58,Other,95064,55,CityD,1,Online
35537,46,Male,93599,88,CityD,1,Online
35538,56,Female,118632,78,CityD,0,Online
35539,23,Other,92944,74,CityA,1,Online
35540,31,Male,106435,36,CityE,1,In-store
35541,67,Female,68050,5,CityE,0,In-store
35542,31,Female,44036,66,CityD,1,In-store
35543,54,Other,89413,31,CityC,0,In-store
35544,69,Female,60465,81,CityC,0,Online
35545,41,Male,83973,21,CityE,0,Online
35546,30,Other,96930,96,CityB,1,Online
35547,18,Male,101510,34,CityD,1,Online
35548,29,Female,37307,93,CityD,0,Online
35549,68,Male,70001,84,CityE,1,In-store
35550,59,Other,76476,33,CityD,0,In-store
35551,41,Female,110890,73,CityA,0,Online
35552,54,Male,58057,22,CityB,0,In-store
35553,37,Female,99250,28,CityC,0,In-store
35554,23,Female,105298,47,CityB,1,Online
35555,29,Other,80108,36,CityB,1,Online
35556,38,Male,101884,42,CityE,1,In-store
35557,20,Male,50046,96,CityD,1,Online
35558,44,Female,86159,38,CityE,1,In-store
35559,63,Female,42809,67,CityB,0,In-store
35560,53,Other,103455,52,CityB,0,In-store
35561,34,Other,46498,66,CityB,1,Online
35562,66,Male,56506,27,CityA,1,In-store
35563,63,Female,106992,60,CityB,1,In-store
35564,32,Female,39489,88,CityB,0,Online
35565,56,Male,23529,88,CityA,1,In-store
35566,21,Other,113273,52,CityE,1,In-store
35567,34,Male,47705,54,CityA,0,Online
35568,55,Other,49412,32,CityA,1,In-store
35569,28,Female,108863,93,CityC,1,Online
35570,29,Other,97573,75,CityD,0,Online
35571,64,Other,112025,86,CityB,1,In-store
35572,49,Male,85040,89,CityE,1,Online
35573,44,Female,91207,3,CityE,1,Online
35574,61,Female,20375,51,CityE,0,In-store
35575,60,Male,43468,83,CityD,0,In-store
35576,44,Female,88127,63,CityE,1,Online
35577,66,Male,30232,49,CityB,1,Online
35578,57,Male,61759,47,CityD,1,In-store
35579,61,Male,68618,88,CityE,0,Online
35580,46,Male,96005,29,CityE,0,In-store
35581,26,Female,29372,99,CityE,0,In-store
35582,60,Female,87075,5,CityA,1,In-store
35583,20,Male,106551,57,CityA,1,In-store
35584,56,Female,98472,49,CityB,0,Online
35585,46,Female,49790,92,CityA,0,In-store
35586,38,Male,113500,17,CityB,0,In-store
35587,52,Other,119357,40,CityB,0,In-store
35588,65,Other,69783,58,CityA,1,Online
35589,27,Other,47024,81,CityD,1,In-store
35590,40,Male,36955,46,CityE,0,In-store
35591,56,Female,92585,78,CityA,0,Online
35592,42,Male,94130,98,CityE,1,Online
35593,41,Other,63429,91,CityD,0,In-store
35594,37,Female,20224,99,CityB,0,In-store
35595,32,Other,116795,60,CityE,1,Online
35596,38,Other,108771,73,CityB,1,Online
35597,59,Male,66835,68,CityA,1,Online
35598,29,Male,65494,46,CityD,0,Online
35599,35,Male,103666,98,CityA,1,Online
35600,40,Female,31110,39,CityE,0,In-store
35601,58,Female,83989,2,CityE,1,In-store
35602,46,Other,109192,85,CityD,0,In-store
35603,58,Male,26867,69,CityE,1,Online
35604,53,Female,105949,98,CityC,1,Online
35605,22,Male,41288,63,CityA,1,Online
35606,56,Female,43351,83,CityA,0,Online
35607,43,Other,45954,79,CityB,1,Online
35608,56,Other,25803,19,CityA,1,In-store
35609,28,Other,33248,7,CityC,0,In-store
35610,59,Other,103720,50,CityD,0,In-store
35611,28,Other,88895,23,CityB,1,In-store
35612,35,Other,49263,85,CityE,0,Online
35613,29,Male,54805,90,CityC,1,Online
35614,33,Male,87920,50,CityE,0,Online
35615,44,Female,28890,29,CityE,1,In-store
35616,53,Male,69858,81,CityA,1,In-store
35617,34,Other,33937,52,CityA,1,In-store
35618,66,Other,42461,75,CityC,0,In-store
35619,38,Male,103077,73,CityC,1,In-store
35620,54,Other,40698,41,CityC,0,In-store
35621,48,Female,21826,2,CityB,0,Online
35622,62,Male,81697,80,CityA,0,In-store
35623,52,Male,102176,5,CityB,0,Online
35624,44,Female,116358,59,CityE,1,Online
35625,40,Male,36163,56,CityB,1,Online
35626,49,Male,28795,30,CityA,0,In-store
35627,34,Male,92129,79,CityE,0,Online
35628,28,Female,83340,62,CityC,1,In-store
35629,18,Male,36715,61,CityD,0,In-store
35630,45,Other,20775,65,CityB,0,Online
35631,35,Female,36469,51,CityD,1,In-store
35632,66,Female,112048,82,CityC,0,Online
35633,58,Other,78936,79,CityD,0,Online
35634,37,Other,107005,74,CityD,1,In-store
35635,24,Other,39286,50,CityC,1,In-store
35636,54,Other,84399,50,CityD,0,In-store
35637,33,Male,33149,60,CityD,0,Online
35638,56,Female,45726,80,CityE,1,In-store
35639,62,Other,114334,56,CityA,0,In-store
35640,62,Male,45356,73,CityE,0,In-store
35641,64,Male,63809,100,CityD,1,In-store
35642,40,Male,52190,96,CityC,0,Online
35643,49,Female,42201,95,CityC,1,Online
35644,66,Male,117836,13,CityD,1,Online
35645,34,Other,27064,44,CityE,1,Online
35646,36,Other,106085,74,CityA,0,Online
35647,59,Other,112760,50,CityB,1,Online
35648,51,Other,45438,41,CityA,0,In-store
35649,31,Male,115775,95,CityC,1,Online
35650,20,Female,51226,32,CityA,1,Online
35651,56,Other,65382,62,CityD,0,In-store
35652,42,Female,50139,44,CityC,1,In-store
35653,28,Other,91632,34,CityC,0,Online
35654,66,Female,113859,56,CityE,1,Online
35655,32,Other,80218,6,CityA,1,In-store
35656,36,Other,88668,23,CityD,1,Online
35657,60,Other,118278,96,CityB,0,In-store
35658,32,Male,85163,38,CityA,0,Online
35659,32,Female,45255,20,CityE,1,In-store
35660,55,Other,59015,2,CityC,1,Online
35661,32,Other,104270,36,CityA,0,In-store
35662,26,Female,88258,28,CityD,1,Online
35663,22,Male,59922,69,CityE,0,In-store
35664,36,Male,47984,16,CityE,0,In-store
35665,41,Male,81549,90,CityE,1,In-store
35666,46,Female,79514,16,CityB,0,In-store
35667,22,Male,24356,35,CityA,0,Online
35668,39,Other,41371,85,CityE,0,In-store
35669,30,Female,119570,35,CityE,0,In-store
35670,67,Female,54282,74,CityB,0,In-store
35671,69,Other,101570,59,CityD,1,Online
35672,66,Female,97571,15,CityE,1,In-store
35673,64,Female,38265,4,CityE,1,In-store
35674,63,Female,114288,60,CityC,1,Online
35675,46,Female,74816,85,CityC,0,Online
35676,33,Other,107618,7,CityA,1,In-store
35677,53,Other,106000,38,CityD,0,In-store
35678,34,Other,106155,12,CityD,0,In-store
35679,37,Female,50607,50,CityE,0,Online
35680,31,Other,37427,44,CityB,1,Online
35681,67,Male,48990,90,CityC,1,In-store
35682,23,Other,42223,75,CityB,0,In-store
35683,39,Male,92033,25,CityC,0,In-store
35684,57,Other,35166,22,CityB,1,In-store
35685,26,Female,105764,20,CityB,0,In-store
35686,49,Female,78119,7,CityE,0,In-store
35687,41,Other,100529,90,CityD,0,Online
35688,50,Other,22197,19,CityC,0,Online
35689,30,Female,73150,50,CityE,1,Online
35690,52,Male,112698,39,CityB,1,Online
35691,23,Other,38798,52,CityE,0,In-store
35692,66,Other,96152,61,CityD,1,Online
35693,57,Other,79944,22,CityC,1,Online
35694,47,Male,118291,10,CityC,0,Online
35695,55,Female,47963,53,CityD,1,In-store
35696,33,Other,103154,58,CityA,0,Online
35697,18,Male,110685,22,CityE,0,In-store
35698,59,Female,104045,51,CityC,0,In-store
35699,35,Male,57533,34,CityD,0,Online
35700,39,Male,80755,9,CityC,0,Online
35701,43,Other,74303,82,CityB,0,Online
35702,31,Female,44427,36,CityB,1,In-store
35703,54,Female,57436,6,CityD,0,Online
35704,66,Male,105191,5,CityA,1,Online
35705,31,Other,45815,95,CityE,0,In-store
35706,43,Male,57710,8,CityA,0,In-store
35707,67,Other,55927,89,CityA,1,In-store
35708,53,Other,67775,79,CityC,0,Online
35709,69,Other,35728,18,CityC,1,Online
35710,40,Male,103813,56,CityB,0,In-store
35711,19,Male,30219,30,CityC,0,Online
35712,56,Other,93652,52,CityC,0,In-store
35713,24,Female,42624,34,CityA,1,In-store
35714,56,Other,75407,61,CityD,1,In-store
35715,62,Male,87015,8,CityD,1,Online
35716,68,Male,97945,19,CityC,1,In-store
35717,39,Female,109144,35,CityA,1,Online
35718,45,Female,64987,16,CityC,1,Online
35719,55,Male,67317,80,CityA,1,Online
35720,37,Male,57869,36,CityE,1,In-store
35721,66,Female,39124,64,CityE,0,In-store
35722,35,Male,67687,86,CityC,0,In-store
35723,41,Other,101454,82,CityE,1,In-store
35724,50,Female,30283,75,CityC,1,In-store
35725,62,Male,33273,30,CityA,1,In-store
35726,43,Female,68719,33,CityD,0,In-store
35727,36,Male,41184,5,CityC,1,Online
35728,65,Male,58715,55,CityA,1,Online
35729,59,Female,103780,25,CityD,1,In-store
35730,30,Male,84630,98,CityE,0,Online
35731,27,Other,97568,71,CityE,0,Online
35732,31,Other,50426,25,CityC,0,In-store
35733,26,Other,119209,51,CityC,1,Online
35734,28,Male,81793,97,CityB,1,In-store
35735,20,Other,53600,17,CityB,1,In-store
35736,57,Other,25333,93,CityB,1,Online
35737,29,Other,80820,96,CityC,1,In-store
35738,52,Female,116033,72,CityD,1,In-store
35739,56,Female,39728,61,CityD,0,In-store
35740,63,Other,28074,41,CityA,1,In-store
35741,56,Male,52375,30,CityE,0,In-store
35742,49,Other,71840,99,CityE,0,Online
35743,56,Female,61622,9,CityD,1,Online
35744,31,Male,42072,58,CityD,1,In-store
35745,61,Other,45410,31,CityA,1,In-store
35746,18,Other,111984,92,CityC,0,In-store
35747,44,Male,77244,14,CityC,0,In-store
35748,54,Female,51992,59,CityE,0,In-store
35749,60,Female,116484,33,CityC,0,In-store
35750,18,Other,106250,16,CityD,1,In-store
35751,62,Female,110676,3,CityE,0,In-store
35752,46,Other,101342,75,CityC,0,In-store
